provID,ra,dec,obsTime,stn,rmsRA,rmsDec,rmsTime,rmsCorr,uncTime
2002 FJ36,186.4785717,7.0798778,2025-05-04T00:17:53.974Z,X05,0.0049,0.0051,,-0.3146,
2002 FJ36,186.4785135,7.0798867,2025-05-04T00:18:38.997Z,X05,0.0058,0.0058,,-0.0973,
2002 FJ36,186.4784622,7.0799044,2025-05-04T00:19:21.256Z,X05,0.0053,0.0054,,-0.1625,
2002 FJ36,186.4784025,7.0799184,2025-05-04T00:20:05.017Z,X05,0.0057,0.0057,,-0.2982,
2002 FJ36,186.4783499,7.0799281,2025-05-04T00:20:46.524Z,X05,0.0058,0.0058,,-0.0079,
2002 FJ36,186.4782935,7.0799431,2025-05-04T00:21:29.084Z,X05,0.0058,0.0057,,-0.3256,
2002 FJ36,186.4782358,7.0799574,2025-05-04T00:22:13.900Z,X05,0.0072,0.0072,,-0.0691,
2002 FJ36,186.4781827,7.0799725,2025-05-04T00:22:56.158Z,X05,0.0071,0.0071,,-0.0951,
2002 FJ36,186.4781306,7.0799856,2025-05-04T00:23:38.123Z,X05,0.0092,0.0083,,-0.5661,
2002 FJ36,186.477954,7.0800247,2025-05-04T00:25:51.326Z,X05,0.0055,0.0053,,-0.1418,
2002 FJ36,186.477904,7.0800448,2025-05-04T00:26:33.135Z,X05,0.0053,0.0054,,0.0334,
2002 FJ36,186.477792,7.0800687,2025-05-04T00:27:59.146Z,X05,0.0050,0.0048,,-0.0931,
2002 FJ36,186.4776776,7.0800979,2025-05-04T00:29:27.196Z,X05,0.0047,0.0045,,-0.1007,
2002 FJ36,186.4776229,7.0801103,2025-05-04T00:30:09.385Z,X05,0.0051,0.0050,,-0.0512,
2002 FJ36,186.4775123,7.0801399,2025-05-04T00:31:35.483Z,X05,0.0048,0.0046,,-0.0716,
2002 FJ36,186.4774606,7.0801531,2025-05-04T00:32:17.309Z,X05,0.0061,0.0047,,-0.3907,
2002 FJ36,186.477402,7.0801652,2025-05-04T00:33:02.038Z,X05,0.0049,0.0052,,0.0754,
2002 FJ36,186.4773496,7.0801764,2025-05-04T00:33:44.020Z,X05,0.0048,0.0049,,0.0050,
2002 FJ36,186.477289,7.0801925,2025-05-04T00:34:27.592Z,X05,0.0061,0.0050,,-0.2378,
2002 FJ36,186.4772294,7.0802071,2025-05-04T00:35:12.684Z,X05,0.0055,0.0060,,0.0869,
2002 FJ36,186.4770582,7.0802526,2025-05-04T00:37:27.762Z,X05,0.0062,0.0062,,-0.2010,
2002 FJ36,186.4770031,7.0802649,2025-05-04T00:38:11.350Z,X05,0.0049,0.0049,,-0.2446,
2002 FJ36,186.4768887,7.0802927,2025-05-04T00:39:38.545Z,X05,0.0054,0.0053,,-0.2486,
2002 FJ36,186.4768388,7.0803132,2025-05-04T00:40:20.346Z,X05,0.0063,0.0066,,0.2502,
2002 FJ36,186.4767817,7.0803204,2025-05-04T00:41:02.319Z,X05,0.0046,0.0046,,-0.0191,
2002 FJ36,186.4767308,7.0803337,2025-05-04T00:41:43.938Z,X05,0.0069,0.0065,,-0.3304,
2002 FJ36,186.476671,7.0803451,2025-05-04T00:42:26.135Z,X05,0.0052,0.0051,,-0.1125,
2002 FJ36,186.4766204,7.0803586,2025-05-04T00:43:07.668Z,X05,0.0062,0.0059,,-0.2020,
2002 FJ36,186.4765078,7.0803898,2025-05-04T00:44:34.560Z,X05,0.0060,0.0056,,-0.2384,
2002 FJ36,186.47645,7.0804023,2025-05-04T00:45:16.404Z,X05,0.0075,0.0065,,-0.3743,
2002 FJ36,186.4762896,7.0804465,2025-05-04T00:47:22.228Z,X05,0.0059,0.0055,,-0.1690,
2002 FJ36,186.476236,7.0804562,2025-05-04T00:48:05.316Z,X05,0.0058,0.0055,,-0.1268,
2002 FJ36,186.4761205,7.0804773,2025-05-04T00:49:32.813Z,X05,0.0088,0.0076,,-0.2371,
2002 FJ36,186.4760089,7.0805107,2025-05-04T00:50:58.721Z,X05,0.0059,0.0054,,-0.1198,
2002 FJ36,186.475845,7.0805489,2025-05-04T00:53:05.193Z,X05,0.0053,0.0049,,-0.0817,
2002 FJ36,186.4757969,7.0805588,2025-05-04T00:53:47.365Z,X05,0.0067,0.0061,,-0.0975,
2002 FJ36,186.4757325,7.0805751,2025-05-04T00:54:30.133Z,X05,0.0107,0.0100,,-0.0704,
2002 FJ36,186.4756837,7.0805901,2025-05-04T00:55:12.210Z,X05,0.0062,0.0071,,0.1043,
2002 FJ36,186.4756246,7.080609,2025-05-04T00:55:56.300Z,X05,0.0091,0.0071,,-0.2052,
2002 FJ36,186.4705739,7.0818332,2025-05-04T02:00:57.052Z,X05,0.0035,0.0034,,-0.0489,
2002 FJ36,186.4705224,7.0818496,2025-05-04T02:01:37.885Z,X05,0.0055,0.0042,,-0.2533,
2002 FJ36,186.4704622,7.0818623,2025-05-04T02:02:23.003Z,X05,0.0033,0.0037,,0.0747,
2002 FJ36,186.4704062,7.0818737,2025-05-04T02:03:06.782Z,X05,0.0037,0.0032,,-0.0964,
2002 FJ36,186.4702968,7.0819001,2025-05-04T02:04:29.518Z,X05,0.0046,0.0039,,-0.0906,
2002 FJ36,186.4702418,7.0819182,2025-05-04T02:05:12.744Z,X05,0.0047,0.0038,,-0.1413,
2002 FJ36,186.4701885,7.0819293,2025-05-04T02:05:57.258Z,X05,0.0071,0.0068,,-0.0300,
2002 FJ36,186.4701317,7.0819437,2025-05-04T02:06:38.574Z,X05,0.0042,0.0040,,-0.0257,
2002 FJ36,186.4700221,7.0819698,2025-05-04T02:08:01.916Z,X05,0.0052,0.0040,,-0.1018,
2002 FJ36,186.4699116,7.0819967,2025-05-04T02:09:26.095Z,X05,0.0036,0.0034,,-0.0229,
2002 FJ36,186.4698616,7.082007,2025-05-04T02:10:08.457Z,X05,0.0046,0.0052,,0.0319,
2002 FJ36,186.4696977,7.0820497,2025-05-04T02:12:14.644Z,X05,0.0035,0.0037,,0.0081,
2002 FJ36,186.4696386,7.0820618,2025-05-04T02:12:59.555Z,X05,0.0037,0.0031,,-0.0266,
2002 FJ36,186.469525,7.0820911,2025-05-04T02:14:24.788Z,X05,0.0054,0.0059,,0.0084,
2002 FJ36,186.4694126,7.0821164,2025-05-04T02:15:51.102Z,X05,0.0038,0.0041,,-0.0004,
2002 FJ36,186.469362,7.0821255,2025-05-04T02:16:32.531Z,X05,0.0042,0.0043,,-0.0021,
2002 FJ36,186.4692466,7.0821566,2025-05-04T02:18:00.089Z,X05,0.0038,0.0039,,-0.0031,
2002 FJ36,186.4691354,7.0821823,2025-05-04T02:19:25.927Z,X05,0.0058,0.0055,,0.0074,
2002 FJ36,186.4690805,7.0821965,2025-05-04T02:20:06.967Z,X05,0.0044,0.0053,,-0.0339,
2002 FJ36,186.4690269,7.0822056,2025-05-04T02:20:49.165Z,X05,0.0043,0.0037,,0.0451,
2002 FJ36,186.4689729,7.0822232,2025-05-04T02:21:31.769Z,X05,0.0049,0.0044,,0.0292,
2002 FJ36,186.4689106,7.0822376,2025-05-04T02:22:22.442Z,X05,0.0055,0.0047,,-0.0794,
2002 FJ36,186.4687964,7.0822651,2025-05-04T02:23:49.689Z,X05,0.0052,0.0047,,-0.0518,
2002 FJ36,186.4687345,7.0822812,2025-05-04T02:24:34.591Z,X05,0.0042,0.0048,,0.0482,
2002 FJ36,186.468629,7.0823036,2025-05-04T02:25:58.131Z,X05,0.0036,0.0040,,0.0288,
2002 FJ36,186.468571,7.0823186,2025-05-04T02:26:40.398Z,X05,0.0050,0.0047,,-0.0259,
2002 FJ36,186.4685181,7.0823313,2025-05-04T02:27:25.240Z,X05,0.0065,0.0070,,0.0191,
2002 FJ36,186.4684547,7.082344,2025-05-04T02:28:09.667Z,X05,0.0049,0.0050,,0.0012,
2002 FJ36,186.4684015,7.0823596,2025-05-04T02:28:51.735Z,X05,0.0043,0.0042,,-0.0134,
2002 FJ36,186.4683522,7.0823694,2025-05-04T02:29:32.576Z,X05,0.0050,0.0039,,-0.0316,
2002 FJ36,186.4682399,7.0823958,2025-05-04T02:30:56.868Z,X05,0.0039,0.0039,,0.0005,
2002 FJ36,186.4681883,7.0824088,2025-05-04T02:31:39.498Z,X05,0.0040,0.0049,,0.0014,
2002 FJ36,186.4680247,7.0824478,2025-05-04T02:33:44.484Z,X05,0.0041,0.0041,,-0.0003,
2002 FJ36,186.4679672,7.0824624,2025-05-04T02:34:28.531Z,X05,0.0040,0.0044,,-0.0091,
2002 FJ36,186.4678636,7.0824883,2025-05-04T02:35:51.086Z,X05,0.0042,0.0046,,-0.0113,
2002 FJ36,186.4677523,7.0825155,2025-05-04T02:37:14.876Z,X05,0.0052,0.0045,,0.0348,
2002 FJ36,186.4676993,7.0825291,2025-05-04T02:37:56.400Z,X05,0.0035,0.0038,,-0.0200,
2002 FJ36,186.4675907,7.0825517,2025-05-04T02:39:19.595Z,X05,0.0033,0.0034,,-0.0101,
2002 FJ36,186.4675381,7.0825646,2025-05-04T02:40:00.436Z,X05,0.0038,0.0039,,-0.0008,
2002 FJ36,186.4674857,7.0825824,2025-05-04T02:40:41.934Z,X05,0.0039,0.0041,,-0.0185,
2002 FJ36,186.4674314,7.0825925,2025-05-04T02:41:23.458Z,X05,0.0048,0.0053,,-0.0477,
2002 FJ36,186.4673793,7.0826029,2025-05-04T02:42:04.178Z,X05,0.0035,0.0044,,-0.1191,
2002 FJ36,186.4673234,7.082616,2025-05-04T02:42:46.618Z,X05,0.0042,0.0042,,0.0052,
2002 FJ36,186.4671972,7.0826523,2025-05-04T02:44:18.789Z,X05,0.0076,0.0084,,0.0226,
2002 FJ36,186.467145,7.0826565,2025-05-04T02:45:02.750Z,X05,0.0046,0.0050,,0.0118,
2002 FJ36,186.4670905,7.0826724,2025-05-04T02:45:46.460Z,X05,0.0037,0.0039,,0.0018,
2002 FJ36,186.4669288,7.0827095,2025-05-04T02:47:51.316Z,X05,0.0038,0.0051,,0.0215,
2002 FJ36,186.4668755,7.0827225,2025-05-04T02:48:32.270Z,X05,0.0049,0.0051,,0.0004,
2002 FJ36,186.4668176,7.0827397,2025-05-04T02:49:16.895Z,X05,0.0037,0.0046,,-0.0175,
2002 FJ36,186.4667074,7.082763,2025-05-04T02:50:40.772Z,X05,0.0045,0.0040,,0.0148,
2002 FJ36,186.4666026,7.0827897,2025-05-04T02:52:03.587Z,X05,0.0033,0.0040,,-0.0269,
2002 FJ36,186.4665489,7.0828029,2025-05-04T02:52:45.119Z,X05,0.0032,0.0038,,-0.0372,
2002 FJ36,186.4663903,7.082839,2025-05-04T02:54:49.933Z,X05,0.0046,0.0044,,0.0131,
2002 FJ36,186.4662197,7.0828801,2025-05-04T02:56:58.842Z,X05,0.0045,0.0040,,0.0479,
2002 FJ36,186.4661139,7.0829043,2025-05-04T02:58:22.710Z,X05,0.0042,0.0039,,0.0429,
2002 FJ36,186.46606,7.0829164,2025-05-04T02:59:03.370Z,X05,0.0035,0.0039,,-0.0707,
2002 FJ36,186.465841,7.0829729,2025-05-04T03:01:51.306Z,X05,0.0064,0.0058,,0.0743,
2002 FJ36,186.4657861,7.0829842,2025-05-04T03:02:35.568Z,X05,0.0045,0.0046,,-0.0036,
2002 FJ36,186.4656111,7.0830258,2025-05-04T03:04:50.050Z,X05,0.0059,0.0054,,0.0050,
2002 FJ36,186.4655555,7.0830375,2025-05-04T03:05:32.420Z,X05,0.0049,0.0051,,-0.0017,
2002 FJ36,186.4654985,7.0830521,2025-05-04T03:06:16.545Z,X05,0.0049,0.0043,,0.0111,
2002 FJ36,186.4654409,7.0830634,2025-05-04T03:07:00.695Z,X05,0.0035,0.0043,,-0.0338,
2002 FJ36,186.4653373,7.0830881,2025-05-04T03:08:23.328Z,X05,0.0038,0.0044,,-0.0330,
2002 FJ36,186.4652797,7.0831035,2025-05-04T03:09:05.872Z,X05,0.0054,0.0057,,-0.0103,
2002 FJ36,186.4652254,7.0831194,2025-05-04T03:09:50.204Z,X05,0.0044,0.0044,,0.0036,
2002 FJ36,186.4651691,7.0831292,2025-05-04T03:10:32.125Z,X05,0.0040,0.0042,,-0.0132,
2002 FJ36,186.4650652,7.083154,2025-05-04T03:11:54.810Z,X05,0.0041,0.0040,,0.0098,
2002 FJ36,186.4650083,7.0831687,2025-05-04T03:12:35.936Z,X05,0.0054,0.0057,,-0.0155,
2002 FJ36,186.4649501,7.0831831,2025-05-04T03:13:20.181Z,X05,0.0040,0.0044,,-0.0356,
2002 FJ36,186.4649016,7.0831948,2025-05-04T03:14:01.610Z,X05,0.0036,0.0047,,-0.1464,
2002 FJ36,186.464572,7.0832706,2025-05-04T03:18:15.272Z,X05,0.0041,0.0047,,-0.0938,
2002 FJ36,186.4639414,7.0834212,2025-05-04T03:26:26.145Z,X05,0.0054,0.0058,,-0.0272,
2002 FJ36,186.463833,7.0834495,2025-05-04T03:27:49.314Z,X05,0.0055,0.0066,,-0.0932,
2002 FJ36,186.4637798,7.0834629,2025-05-04T03:28:30.734Z,X05,0.0067,0.0084,,-0.0915,
2002 FJ36,186.4637252,7.083471,2025-05-04T03:29:14.806Z,X05,0.0049,0.0058,,-0.0794,
2002 FJ36,186.463673,7.0834807,2025-05-04T03:29:56.304Z,X05,0.0061,0.0064,,-0.0265,
2002 FJ36,186.4636181,7.083495,2025-05-04T03:30:38.087Z,X05,0.0066,0.0074,,-0.0567,
2002 FJ36,186.4635599,7.0835111,2025-05-04T03:31:20.657Z,X05,0.0050,0.0059,,-0.1131,
2002 FJ36,186.4635119,7.0835234,2025-05-04T03:32:02.094Z,X05,0.0052,0.0057,,-0.0512,
2002 FJ36,186.4633999,7.083549,2025-05-04T03:33:25.859Z,X05,0.0039,0.0047,,-0.1600,
2002 FJ36,186.4632457,7.0835924,2025-05-04T03:35:30.214Z,X05,0.0048,0.0051,,-0.0501,
2002 FJ36,186.4631861,7.0835975,2025-05-04T03:36:11.444Z,X05,0.0043,0.0045,,-0.0304,
2002 FJ36,186.4630777,7.0836262,2025-05-04T03:37:37.214Z,X05,0.0044,0.0051,,-0.1611,
2002 FJ36,186.4629672,7.0836534,2025-05-04T03:39:01.981Z,X05,0.0065,0.0081,,-0.2787,
2002 FJ36,186.4629112,7.0836648,2025-05-04T03:39:46.719Z,X05,0.0058,0.0066,,-0.1923,
2002 FJ36,186.4628005,7.0836936,2025-05-04T03:41:12.825Z,X05,0.0051,0.0058,,-0.2206,
2002 FJ36,186.4627464,7.0837007,2025-05-04T03:41:53.943Z,X05,0.0066,0.0071,,-0.1584,
2002 FJ36,186.4626917,7.0837153,2025-05-04T03:42:35.639Z,X05,0.0052,0.0057,,-0.1656,
2002 FJ36,186.4625797,7.0837397,2025-05-04T03:44:01.599Z,X05,0.0088,0.0088,,0.0308,
2002 FJ36,186.4625328,7.0837507,2025-05-04T03:44:42.630Z,X05,0.0064,0.0073,,-0.2930,
2002 FJ36,186.462467,7.0837705,2025-05-04T03:45:32.111Z,X05,0.0080,0.0084,,-0.0238,
2002 FJ36,186.4624132,7.0837817,2025-05-04T03:46:14.439Z,X05,0.0060,0.0057,,0.0307,
2002 FJ36,186.4620237,7.0839053,2025-05-04T03:51:16.260Z,X05,0.0537,0.0548,,-0.0097,
2002 FJ36,186.4616525,7.0839666,2025-05-04T03:56:04.110Z,X05,0.0799,0.0534,,0.2544,
2002 FJ36,186.4609337,7.0841259,2025-05-04T04:05:28.795Z,X05,0.0331,0.0352,,-0.0468,
2002 FJ36,186.4607944,7.084163,2025-05-04T04:07:13.123Z,X05,0.0346,0.0360,,-0.0405,
2002 FJ36,186.4607206,7.0841781,2025-05-04T04:08:03.217Z,X05,0.0387,0.0386,,0.0110,
2002 FJ36,186.4606604,7.0841975,2025-05-04T04:08:52.267Z,X05,0.0359,0.0431,,-0.2507,
2002 FJ36,186.4605348,7.0842428,2025-05-04T04:10:35.281Z,X05,0.0830,0.1122,,-0.4376,
2002 FJ36,186.4604888,7.0842318,2025-05-04T04:11:27.536Z,X05,0.0556,0.0491,,0.2315,
2002 FJ36,186.4602741,7.0842966,2025-05-04T04:13:59.401Z,X05,0.0472,0.0442,,0.1402,
2002 FJ36,186.4600624,7.0843332,2025-05-04T04:16:34.308Z,X05,0.0416,0.0432,,-0.0696,
2002 FJ36,186.4598772,7.0843883,2025-05-04T04:19:10.191Z,X05,0.0562,0.0578,,-0.0951,
2002 FJ36,186.4597467,7.0844,2025-05-04T04:20:51.961Z,X05,0.0446,0.0459,,-0.1158,
2002 FJ36,186.4596706,7.0844505,2025-05-04T04:21:44.095Z,X05,0.0571,0.0584,,-0.1904,
2002 FJ36,186.4594866,7.0844886,2025-05-04T04:24:14.431Z,X05,0.0662,0.0667,,0.0752,
2002 FJ36,186.4594234,7.084492,2025-05-04T04:25:04.301Z,X05,0.0476,0.0483,,-0.1378,
2002 FJ36,186.4593511,7.0845052,2025-05-04T04:26:02.371Z,X05,0.0499,0.0584,,-0.1665,
2002 FJ36,186.4591372,7.0845744,2025-05-04T04:28:37.873Z,X05,0.0362,0.0398,,-0.1202,
2002 FJ36,186.4590228,7.0845778,2025-05-04T04:30:17.752Z,X05,0.0439,0.0435,,0.0237,
2002 FJ36,186.4589589,7.0845949,2025-05-04T04:31:07.881Z,X05,0.0522,0.0507,,0.0491,
2002 FJ36,186.4588798,7.0846207,2025-05-04T04:32:00.499Z,X05,0.0319,0.0386,,-0.3091,
2002 FJ36,186.4588328,7.0846236,2025-05-04T04:32:52.952Z,X05,0.0428,0.0489,,-0.2517,
2002 FJ36,186.4586854,7.0846689,2025-05-04T04:34:35.958Z,X05,0.0421,0.0457,,-0.1783,
2002 FJ36,186.4586359,7.0846933,2025-05-04T04:35:26.407Z,X05,0.0524,0.0547,,-0.0749,
2002 FJ36,186.4585607,7.0846829,2025-05-04T04:36:18.783Z,X05,0.0330,0.0334,,-0.0123,
2002 FJ36,186.4583041,7.0847669,2025-05-04T04:39:42.756Z,X05,0.0515,0.0543,,-0.1700,
2002 FJ36,186.4582432,7.0847724,2025-05-04T04:40:35.019Z,X05,0.0474,0.0515,,-0.4215,
2002 FJ36,186.4581194,7.0848043,2025-05-04T04:42:15.269Z,X05,0.0544,0.0543,,0.0653,
2002 FJ36,186.4579763,7.084828,2025-05-04T04:43:56.668Z,X05,0.0540,0.0540,,0.1210,
2002 FJ36,186.45791,7.0848576,2025-05-04T04:44:45.441Z,X05,0.0354,0.0356,,-0.2164,
2002 FJ36,186.4576488,7.0849283,2025-05-04T04:48:07.695Z,X05,0.0438,0.0445,,0.0827,
2002 FJ36,186.4575179,7.0849378,2025-05-04T04:49:49.439Z,X05,0.0523,0.0514,,-0.0955,
