provID,csq,ndof,state,epoch,cov,niter
282624,92.65112817448275,852,"[-1.236292500938612, 1.675447989372956, 0.740032665229297, -0.00984616525236981, -0.006356557227004071, -0.0012209796661688005]",2460724.755950384,"[2.224747392e-314, 5.2150172152762e-310, 5.21501975474833e-310, 2.374850233e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.374850233e-314, 0.0, 5.21501975474833e-310, 2.374850241e-314, 2.2247894153e-314, 2.2247893897e-314, 5.2150172152762e-310, 2.374850233e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.374850233e-314, 0.0, 5.2150171069869e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.2150172152762e-310, 0.0, 2.462906968e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
293699,181.5968999344782,796,"[-2.391250895778763, 1.4981894823308874, 0.8524712022538239, -0.007825609991207988, -0.004936464264282377, -0.003188430463593585]",2459986.8986537214,"[2.224747392e-314, 5.21501720053803e-310, 5.21501975474833e-310, 2.4558942e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4558942e-314, 0.0, 5.21501975474833e-310, 2.455894208e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720053803e-310, 2.4558942e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4558942e-314, 0.0, 5.2150171054889e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720053803e-310, 0.0, 2.15899232e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
380443,24.91524074770863,366,"[2.4835922631969316, -0.705101337164632, -0.09696282707198571, 0.002534878623828197, 0.010077564361958155, 0.0035231545756706497]",2459491.824345437,"[2.224747392e-314, 5.21501720019495e-310, 5.21501975474833e-310, 2.4627504084e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4627504084e-314, 0.0, 5.21501975474833e-310, 2.4627504163e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720019495e-310, 2.4627504084e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4627504084e-314, 0.0, 5.2150171054889e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720019495e-310, 0.0, 2.4628180045e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
402065,93.50651442935404,1080,"[-2.2342898108251266, 1.9436116136019088, 0.7052427723563857, -0.007920270161667681, -0.002742865665816666, -0.005687041435717007]",2459631.8178713243,"[2.224747392e-314, 5.21501720162734e-310, 5.21501975474833e-310, 2.462809791e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462809791e-314, 0.0, 5.21501975474833e-310, 2.462809799e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720162734e-310, 2.462809791e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462809791e-314, 0.0, 5.2150171039134e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720162734e-310, 0.0, 2.1589931103e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
427514,55.740068575875135,340,"[-0.7526446668005887, -2.126168513004353, -1.0742231785232463, 0.010293680039206707, -0.004074576008472936, -0.0017995579476610902]",2460488.839162968,"[2.224747392e-314, 5.21501721482087e-310, 5.21501975474833e-310, 2.4627526535e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4627526535e-314, 0.0, 5.21501975474833e-310, 2.4627526614e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501721482087e-310, 2.4627526535e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4627526535e-314, 0.0, 5.2150171030905e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501721482087e-310, 0.0, 2.4628179255e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
480913,5725944820.496311,302,"[2.237955256112119, -0.8602437284752875, -0.40666357243714507, 0.003675600979600464, 0.010619520937851722, 0.0029860525608007317]",0.0,"[2.224747392e-314, 5.21501720176805e-310, 5.21501975474833e-310, 2.462841032e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462841032e-314, 0.0, 5.21501975474833e-310, 2.46284104e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720176805e-310, 2.462841032e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462841032e-314, 0.0, 5.2150171011854e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720176805e-310, 0.0, 2.15899232e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",6
530510,16.710109389163122,252,"[2.3951093909320313, -0.5907602468416794, -0.4943779295012574, 0.005000605426081062, 0.009133458133038796, 0.0033399589431619366]",2460557.798792238,"[2.224747392e-314, 5.21501721030077e-310, 5.21501975474833e-310, 2.462841285e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462841285e-314, 0.0, 5.21501975474833e-310, 2.462841293e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501721030077e-310, 2.462841285e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462841285e-314, 0.0, 5.2150171020091e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501721030077e-310, 0.0, 2.4628180045e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
549651,17.86260587075945,220,"[2.855208015882183, -0.17367921228004654, -0.33918395103218546, 0.0006839129568287282, 0.009412000616726802, 0.001815735724125334]",2460578.7268203595,"[2.224747392e-314, 5.21501720007637e-310, 5.21501975474833e-310, 2.4628373324e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4628373324e-314, 0.0, 5.21501975474833e-310, 2.4628373403e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720007637e-310, 2.4628373324e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4628373324e-314, 0.0, 5.2150171008431e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720007637e-310, 0.0, 2.1589931103e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
577755,26.371093122832246,348,"[-1.0416837627230382, -1.8682326233911457, -0.8198635360040243, 0.011268098089257684, -0.003190668540654956, -0.0010905345472066405]",2460467.8736744206,"[2.224747392e-314, 5.21501720017914e-310, 5.21501975474833e-310, 2.4627528116e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4627528116e-314, 0.0, 5.21501975474833e-310, 2.4627528195e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720017914e-310, 2.4627528116e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4627528116e-314, 0.0, 5.21501709730637e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720017914e-310, 0.0, 2.455778747e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
597615,21.259481011008774,232,"[-3.134000429066489, 0.8745541961275405, 0.6334603624882732, -0.004023274625032173, -0.006070810136072842, -0.005108236712927936]",2460729.918986168,"[2.224747392e-314, 5.21501720008586e-310, 5.21501975474833e-310, 2.4628377434e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4628377434e-314, 0.0, 5.21501975474833e-310, 2.4628377513e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501720008586e-310, 2.4628377434e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4628377434e-314, 0.0, 5.21501709730637e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501720008586e-310, 0.0, 2.4628179255e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
609631,10.734842861145767,212,"[-0.7364460409426089, -1.8942474515930814, -0.7290440149812856, 0.011072065628722788, -0.004633186573605768, -0.0020515590873464817]",2460111.888645562,"[2.224747392e-314, 5.21501721026915e-310, 5.21501975474833e-310, 2.462840684e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462840684e-314, 0.0, 5.21501975474833e-310, 2.462840692e-314, 2.2247894153e-314, 2.2247893897e-314, 5.21501721026915e-310, 2.462840684e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462840684e-314, 0.0, 5.2150171020091e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.21501721026915e-310, 0.0, 2.4628168583e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
653796,44.13230389720689,348,"[-1.355980423788254, 2.005849539540409, 0.2372818609674937, -0.008528632478255768, -0.006874953663309739, -0.002783231299879342]",2460329.972192856,"[2.224747392e-314, 5.2150172018076e-310, 5.21501975474833e-310, 2.462750598e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462750598e-314, 0.0, 5.21501975474833e-310, 2.462750606e-314, 2.2247894153e-314, 2.2247893897e-314, 5.2150172018076e-310, 2.462750598e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462750598e-314, 0.0, 5.2150170997759e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.2150172018076e-310, 0.0, 2.4628179255e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
663955,4.803107467697875,204,"[0.31731138979484913, 2.496789308393954, 0.620429879716733, -0.01097388428637975, 0.0019272033651620835, 0.002183013458873194]",2459938.111353375,"[2.224747392e-314, 5.2150172008811e-310, 5.21501975474833e-310, 2.462746266e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462746266e-314, 0.0, 5.21501975474833e-310, 2.462746274e-314, 2.2247894153e-314, 2.2247893897e-314, 5.2150172008811e-310, 2.462746266e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462746266e-314, 0.0, 5.21501711107144e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.2150172008811e-310, 0.0, 2.1591208875e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
742428,330626535.38035345,74,"[0.8842220275969218, 1.7252190069799034, 0.9800553482389369, -0.011371656245864385, 0.004730434935157099, 0.0037214833877222435]",0.0,"[2.224747392e-314, 5.2150172000843e-310, 5.21501975474833e-310, 2.462840684e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.462840684e-314, 0.0, 5.21501975474833e-310, 2.462840692e-314, 2.2247894153e-314, 2.2247893897e-314, 5.2150172000843e-310, 2.462840684e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.462840684e-314, 0.0, 5.2150170983261e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.2150172000843e-310, 0.0, 2.15899232e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",5
765701,13.722186184909054,228,"[-1.8321109559287305, -1.8037779661199032, -1.0084678782015335, 0.009239721053058234, -0.003475402072321421, -0.0012987260432627894]",2460439.9345357316,"[2.224747392e-314, 5.2150172000843e-310, 5.21501975474833e-310, 2.4558791806e-314, 0.0, 3.0159545817e-314, 2.224785012e-314, 5.21501975474833e-310, 2.2249139377e-314, 2.4558791806e-314, 0.0, 5.21501975474833e-310, 2.4558791885e-314, 2.2247894153e-314, 2.2247893897e-314, 5.2150172000843e-310, 2.4558791806e-314, 5.21501975474833e-310, 0.0, 3.015954637e-314, 2.224759542e-314, -2.77e-322, 2.4558791806e-314, 0.0, 5.21501709397914e-310, 5e-324, 0.0, 2.1560996524e-314, 5.21501959886153e-310, 5e-324, 5.2150172000843e-310, 0.0, 2.4628176093e-314, 3.0159546923e-314, 2.224789259e-314, 3.0159546607e-314]",2
48550,666.8550919217528,4744,"[2.3474677254939373, -1.2148687029765477, -0.8366551774188221, 0.005260871937961138, 0.007967326329112411, 0.0037171630995157896]",2460587.339543098,"[2.151012118e-314, 5.2150199961148e-310, 5.21501756600906e-310, 2.445084613e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.445084613e-314, 0.0, 5.21501756600906e-310, 2.445084621e-314, 2.1510541414e-314, 2.1510541157e-314, 5.2150199961148e-310, 2.445084613e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.445084613e-314, 0.0, 5.21502010575746e-310, 5e-324, 0.0, 1.527e-321, 5.21501761808516e-310, 5e-324, 5.2150199961148e-310, 0.0, 2.127851694e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",3
137749,178.6964823229925,1690,"[-0.9132143612956516, 1.5814577813959738, 0.7096956423472152, -0.01243006504932404, -0.004407328068758573, -0.0007688830518727942]",2460704.913035591,"[2.151012118e-314, 5.21502001560867e-310, 5.21501756600906e-310, 2.4441682596e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.4441682596e-314, 0.0, 5.21501756600906e-310, 2.4441682675e-314, 2.1510541414e-314, 2.1510541157e-314, 5.21502001560867e-310, 2.4441682596e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.4441682596e-314, 0.0, 5.2150201015314e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.21502001560867e-310, 0.0, 2.4441838404e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",3
157519,72.26669375405322,846,"[-2.2969124809617, 0.2504509803959862, 0.09754365092619728, -0.003345904989387209, -0.01030918017658728, -0.00372571926050001]",2460729.015977169,"[2.151012118e-314, 5.2150200150822e-310, 5.21501756600906e-310, 2.444161967e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.444161967e-314, 0.0, 5.21501756600906e-310, 2.444161975e-314, 2.1510541414e-314, 2.1510541157e-314, 5.2150200150822e-310, 2.444161967e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.444161967e-314, 0.0, 5.2150201043401e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.2150200150822e-310, 0.0, 2.127980183e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
174717,135.9730114835592,1546,"[-0.19389587235632025, 1.8992709896119602, 0.8935041311845985, -0.012252648297059021, 0.0003353566544677012, -0.0010033481722911785]",2460727.7774462434,"[2.151012118e-314, 5.2150200118174e-310, 5.21501756600906e-310, 2.4439554556e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.4439554556e-314, 0.0, 5.21501756600906e-310, 2.4439554635e-314, 2.1510541414e-314, 2.1510541157e-314, 5.2150200118174e-310, 2.4439554556e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.4439554556e-314, 0.0, 5.2150200939473e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.2150200118174e-310, 0.0, 2.4441837614e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
187743,1702534076.1883793,904,"[-0.9460684426049946, 2.3726385673740245, 1.2471568069412027, -0.009693647338183212, -0.002644959399034329, -0.0004934730550899516]",0.0,"[2.151012118e-314, 5.21502001571617e-310, 5.21501756600906e-310, 2.444083233e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.444083233e-314, 0.0, 5.21501756600906e-310, 2.444083241e-314, 2.1510541414e-314, 2.1510541157e-314, 5.21502001571617e-310, 2.444083233e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.444083233e-314, 0.0, 5.21502009987215e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.21502001571617e-310, 0.0, 2.1278524847e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",4
226486,113.632622715973,1032,"[-3.040418734438354, -1.75308209663998, -0.915909253774957, 0.005057240026435482, -0.006002479358550141, -0.0032677386194487207]",2460461.7818322787,"[2.151012118e-314, 5.2150199963915e-310, 5.21501756600906e-310, 2.444079217e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.444079217e-314, 0.0, 5.21501756600906e-310, 2.444079225e-314, 2.1510541414e-314, 2.1510541157e-314, 5.2150199963915e-310, 2.444079217e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.444079217e-314, 0.0, 5.21502009471727e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.2150199963915e-310, 0.0, 2.4441838404e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
233742,136.3276265103521,1358,"[-2.2361594305427124, -2.0132375406975713, -0.1786518927037779, 0.007106839475778084, -0.005621750203551174, -0.002030874994254357]",2460475.202218329,"[2.151012118e-314, 5.2150200158727e-310, 5.21501756600906e-310, 2.444023629e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.444023629e-314, 0.0, 5.21501756600906e-310, 2.4440236367e-314, 2.1510541414e-314, 2.1510541157e-314, 5.2150200158727e-310, 2.444023629e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.444023629e-314, 0.0, 5.2150200989544e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.2150200158727e-310, 0.0, 2.127980262e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
340199,153.1599711532792,944,"[-1.930913782315391, 0.4857024592226368, 0.64552466182589, -0.006146424740600122, -0.010057401271367804, -0.004705658816149226]",2460735.9209493753,"[2.151012118e-314, 5.21502001068856e-310, 5.21501756600906e-310, 2.4440807665e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.4440807665e-314, 0.0, 5.21501756600906e-310, 2.4440807744e-314, 2.1510541414e-314, 2.1510541157e-314, 5.21502001068856e-310, 2.4440807665e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.4440807665e-314, 0.0, 5.21502009541687e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.21502001068856e-310, 0.0, 2.4441837614e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
340562,54.656496781957784,688,"[-2.804476230511724, -1.6809421985324868, -0.009221790617235001, 0.004342741433386098, -0.006461277527066125, -0.003844425651577626]",2460457.8247796283,"[2.151012118e-314, 5.2150200109621e-310, 5.21501756600906e-310, 2.4441040706e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.4441040706e-314, 0.0, 5.21501756600906e-310, 2.4441040785e-314, 2.1510541414e-314, 2.1510541157e-314, 5.2150200109621e-310, 2.4441040706e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.4441040706e-314, 0.0, 5.21502009541687e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.2150200109621e-310, 0.0, 2.127851694e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
341665,57.24661207374843,628,"[-1.4484921638767716, 2.0858750178369325, 0.9818854594589748, -0.009683197640240329, -0.005028080471116301, -0.0016697637461200404]",2460708.717853634,"[2.151012118e-314, 5.215019993318e-310, 5.21501756600906e-310, 2.44416554e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.44416554e-314, 0.0, 5.21501756600906e-310, 2.444165548e-314, 2.1510541414e-314, 2.1510541157e-314, 5.215019993318e-310, 2.44416554e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.44416554e-314, 0.0, 5.21502010087926e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.215019993318e-310, 0.0, 2.444094798e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",2
350781,29837887443.897354,978,"[-2.2183065582930155, 1.1119072598346298, 0.8930817494202573, -0.005308502233073814, -0.009873476628993393, -0.0026183617960316746]",0.0,"[2.151012118e-314, 5.21502001070595e-310, 5.21501756600906e-310, 2.4440810827e-314, 0.0, 3.048285099e-314, 2.1510497383e-314, 5.21501756600906e-310, 2.1511786637e-314, 2.4440810827e-314, 0.0, 5.21501756600906e-310, 2.4440810906e-314, 2.1510541414e-314, 2.1510541157e-314, 5.21502001070595e-310, 2.4440810827e-314, 5.21501756600906e-310, 0.0, 3.0482851545e-314, 2.151024268e-314, -2.77e-322, 2.4440810827e-314, 0.0, 5.2150200964366e-310, 5e-324, 0.0, 2.123769135e-314, 5.21501761808516e-310, 5e-324, 5.21502001070595e-310, 0.0, 2.127980183e-314, 3.04828521e-314, 2.1510539852e-314, 3.048285178e-314]",67
